student_id,department,category,faculty_name,subject,rating,comment,sentiment,clean_comment,sentiment_label
STU0298,Information Technology,Placements,,,2,Lack of practical knowledge,neutral,lack practical knowledge,1
STU0298,Information Technology,Internships,,,3,Average experience,neutral,average experience,1
STU0298,Information Technology,Extracurricular Activities,,,2,Average teaching experience,neutral,average teaching experience,1
STU0298,Information Technology,Industry Connections,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0298,Information Technology,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0299,Computer Science,Faculty Performance,Dr. Girish Talmale,Database Management System,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0299,Computer Science,College Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0299,Computer Science,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0299,Computer Science,Lab Infrastructure,,,3,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0299,Computer Science,Placements,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0299,Computer Science,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0299,Computer Science,Extracurricular Activities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0299,Computer Science,Industry Connections,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0299,Computer Science,International Collaborations,,,4,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0300,Electronics,Faculty Performance,Dr. Sopan Khurana,Artificial Intelligence,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0300,Electronics,College Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0300,Electronics,Library Facilities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0300,Electronics,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0300,Electronics,Placements,,,2,Lack of practical knowledge,neutral,lack practical knowledge,1
STU0300,Electronics,Internships,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0300,Electronics,Extracurricular Activities,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0300,Electronics,Industry Connections,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0300,Electronics,International Collaborations,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0301,Mechanical,Faculty Performance,Dr. Girish Talmale,Data Structures,1,Poor course structure,unhappy,poor course structure,0
STU0301,Mechanical,College Infrastructure,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0301,Mechanical,Library Facilities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0301,Mechanical,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0301,Mechanical,Placements,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0301,Mechanical,Internships,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0301,Mechanical,Extracurricular Activities,,,2,Needs improvement,unhappy,needs improvement,0
STU0301,Mechanical,Industry Connections,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0301,Mechanical,International Collaborations,,,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0302,Computer Science,Faculty Performance,Dr. Rajesh Patil,Computer Networks,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0302,Computer Science,College Infrastructure,,,3,Moderate course content,neutral,moderate course content,1
STU0302,Computer Science,Library Facilities,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0302,Computer Science,Lab Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0302,Computer Science,Placements,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0302,Computer Science,Internships,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0302,Computer Science,Extracurricular Activities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0302,Computer Science,Industry Connections,,,2,Poor course structure,unhappy,poor course structure,0
STU0302,Computer Science,International Collaborations,,,3,Average experience,neutral,average experience,1
STU0303,Electronics,Faculty Performance,Dr. Sopan Khurana,Database Management System,1,Poor course structure,unhappy,poor course structure,0
STU0303,Electronics,College Infrastructure,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0303,Electronics,Library Facilities,,,3,Average teaching experience,neutral,average teaching experience,1
STU0303,Electronics,Lab Infrastructure,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0303,Electronics,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0303,Electronics,Internships,,,4,Outstanding course content and delivery,neutral,outstanding course content delivery,1
STU0303,Electronics,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0303,Electronics,Industry Connections,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0303,Electronics,International Collaborations,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0304,Information Technology,Faculty Performance,Dr. Priya Sharma,Artificial Intelligence,2,Lack of practical knowledge,neutral,lack practical knowledge,1
STU0304,Information Technology,College Infrastructure,,,4,Average experience,happy,average experience,2
STU0304,Information Technology,Library Facilities,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0304,Information Technology,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0304,Information Technology,Placements,,,1,Poor course structure,unhappy,poor course structure,0
STU0304,Information Technology,Internships,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0304,Information Technology,Extracurricular Activities,,,3,Average teaching experience,neutral,average teaching experience,1
STU0304,Information Technology,Industry Connections,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0304,Information Technology,International Collaborations,,,4,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0305,Electrical,Faculty Performance,Dr. Sopan Khurana,Software Engineering,3,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0305,Electrical,College Infrastructure,,,3,Average teaching experience,neutral,average teaching experience,1
STU0305,Electrical,Library Facilities,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0305,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0305,Electrical,Placements,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0305,Electrical,Internships,,,1,Lack of practical knowledge,neutral,lack practical knowledge,1
STU0305,Electrical,Extracurricular Activities,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0305,Electrical,Industry Connections,,,4,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0305,Electrical,International Collaborations,,,3,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0306,Electronics,Faculty Performance,Dr. Harsh Singh,Data Structures,3,Moderate course content,neutral,moderate course content,1
STU0306,Electronics,College Infrastructure,,,2,Needs improvement,unhappy,needs improvement,0
STU0306,Electronics,Library Facilities,,,4,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0306,Electronics,Lab Infrastructure,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0306,Electronics,Placements,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0306,Electronics,Internships,,,3,Moderate course content,neutral,moderate course content,1
STU0306,Electronics,Extracurricular Activities,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0306,Electronics,Industry Connections,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0306,Electronics,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0307,Information Technology,Faculty Performance,Dr. Priya Sharma,Machine Learning,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0307,Information Technology,College Infrastructure,,,2,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0307,Information Technology,Library Facilities,,,4,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0307,Information Technology,Lab Infrastructure,,,1,Outdated teaching methods,unhappy,outdated teaching methods,0
STU0307,Information Technology,Placements,,,5,Exceptional teaching and guidance,happy,exceptional teaching guidance,2
STU0307,Information Technology,Internships,,,2,Lack of practical knowledge,unhappy,lack practical knowledge,0
STU0307,Information Technology,Extracurricular Activities,,,1,Poor course structure,neutral,poor course structure,1
STU0307,Information Technology,Industry Connections,,,1,Poor course structure,unhappy,poor course structure,0
STU0307,Information Technology,International Collaborations,,,5,Highly knowledgeable and supportive faculty,happy,highly knowledgeable supportive faculty,2
STU0308,Computer Science,Faculty Performance,Dr. Harsh Singh,Software Engineering,3,Could improve practical exposure,neutral,could improve practical exposure,1
STU0308,Computer Science,College Infrastructure,,,5,Outstanding course content and delivery,happy,outstanding course content delivery,2
STU0308,Computer Science,Library Facilities,,,3,Moderate course content,neutral,moderate course content,1
