student_id,department,category,faculty_name,subject,rating,comment,sentiment
STU0535,Computer Science,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU0535,Computer Science,International Collaborations,,,2,Poor course structure,unhappy
STU0536,Electronics,Faculty Performance,Dr. Rajesh Patil,Computer Networks,2,Lack of practical knowledge,neutral
STU0536,Electronics,College Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0536,Electronics,Library Facilities,,,1,Outdated teaching methods,unhappy
STU0536,Electronics,Lab Infrastructure,,,3,Could improve practical exposure,neutral
STU0536,Electronics,Placements,,,1,Outdated teaching methods,unhappy
STU0536,Electronics,Internships,,,4,Highly knowledgeable and supportive faculty,unhappy
STU0536,Electronics,Extracurricular Activities,,,2,Outdated teaching methods,unhappy
STU0536,Electronics,Industry Connections,,,1,Outstanding course content and delivery,neutral
STU0536,Electronics,International Collaborations,,,2,Poor course structure,unhappy
STU0537,Electrical,Faculty Performance,Dr. Priya Sharma,Machine Learning,3,Could improve practical exposure,neutral
STU0537,Electrical,College Infrastructure,,,3,Outstanding course content and delivery,neutral
STU0537,Electrical,Library Facilities,,,1,Lack of practical knowledge,unhappy
STU0537,Electrical,Lab Infrastructure,,,1,Outdated teaching methods,unhappy
STU0537,Electrical,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU0537,Electrical,Internships,,,5,Average experience,happy
STU0537,Electrical,Extracurricular Activities,,,1,Poor course structure,unhappy
STU0537,Electrical,Industry Connections,,,1,Poor course structure,unhappy
STU0537,Electrical,International Collaborations,,,4,Outstanding course content and delivery,happy
STU0538,Electronics,Faculty Performance,Dr. Sopan Khurana,Computer Networks,4,Outstanding course content and delivery,happy
STU0538,Electronics,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0538,Electronics,Library Facilities,,,3,Could improve practical exposure,neutral
STU0538,Electronics,Lab Infrastructure,,,4,Average experience,happy
STU0538,Electronics,Placements,,,1,Poor course structure,unhappy
STU0538,Electronics,Internships,,,4,Outstanding course content and delivery,neutral
STU0538,Electronics,Extracurricular Activities,,,2,Lack of practical knowledge,unhappy
STU0538,Electronics,Industry Connections,,,4,Outstanding course content and delivery,happy
STU0538,Electronics,International Collaborations,,,3,Moderate course content,happy
STU0539,Information Technology,Faculty Performance,Dr. Meera Krishnan,Computer Networks,5,Exceptional teaching and guidance,happy
STU0539,Information Technology,College Infrastructure,,,1,Poor course structure,unhappy
STU0539,Information Technology,Library Facilities,,,4,Exceptional teaching and guidance,happy
STU0539,Information Technology,Lab Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0539,Information Technology,Placements,,,1,Outdated teaching methods,unhappy
STU0539,Information Technology,Internships,,,3,Average teaching experience,neutral
STU0539,Information Technology,Extracurricular Activities,,,3,Average teaching experience,neutral
STU0539,Information Technology,Industry Connections,,,1,Poor course structure,neutral
STU0539,Information Technology,International Collaborations,,,4,Outstanding course content and delivery,happy
STU0540,Information Technology,Faculty Performance,Dr. Rajesh Patil,Machine Learning,5,Highly knowledgeable and supportive faculty,unhappy
STU0540,Information Technology,College Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0540,Information Technology,Library Facilities,,,1,Outdated teaching methods,unhappy
STU0540,Information Technology,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0540,Information Technology,Placements,,,5,Highly knowledgeable and supportive faculty,happy
STU0540,Information Technology,Internships,,,3,Average teaching experience,neutral
STU0540,Information Technology,Extracurricular Activities,,,4,Outstanding course content and delivery,happy
STU0540,Information Technology,Industry Connections,,,4,Highly knowledgeable and supportive faculty,happy
STU0540,Information Technology,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0541,Mechanical,Faculty Performance,Dr. Sopan Khurana,Machine Learning,4,Exceptional teaching and guidance,happy
STU0541,Mechanical,College Infrastructure,,,3,Average teaching experience,neutral
STU0541,Mechanical,Library Facilities,,,2,Outdated teaching methods,unhappy
STU0541,Mechanical,Lab Infrastructure,,,1,Poor course structure,unhappy
STU0541,Mechanical,Placements,,,4,Highly knowledgeable and supportive faculty,happy
STU0541,Mechanical,Internships,,,2,Lack of practical knowledge,unhappy
STU0541,Mechanical,Extracurricular Activities,,,2,Poor course structure,unhappy
STU0541,Mechanical,Industry Connections,,,4,Outstanding course content and delivery,happy
STU0541,Mechanical,International Collaborations,,,1,Lack of practical knowledge,neutral
STU0542,Computer Science,Faculty Performance,Dr. Priya Sharma,Software Engineering,1,Outdated teaching methods,unhappy
STU0542,Computer Science,College Infrastructure,,,4,Outstanding course content and delivery,happy
STU0542,Computer Science,Library Facilities,,,1,Outdated teaching methods,unhappy
STU0542,Computer Science,Lab Infrastructure,,,1,Poor course structure,unhappy
STU0542,Computer Science,Placements,,,2,Lack of practical knowledge,unhappy
STU0542,Computer Science,Internships,,,4,Outstanding course content and delivery,happy
STU0542,Computer Science,Extracurricular Activities,,,5,Poor course structure,happy
STU0542,Computer Science,Industry Connections,,,3,Average teaching experience,neutral
STU0542,Computer Science,International Collaborations,,,3,Average teaching experience,neutral
STU0543,Mechanical,Faculty Performance,Dr. Rajesh Patil,Artificial Intelligence,4,Outstanding course content and delivery,neutral
STU0543,Mechanical,College Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0543,Mechanical,Library Facilities,,,3,Average teaching experience,neutral
STU0543,Mechanical,Lab Infrastructure,,,3,Moderate course content,neutral
STU0543,Mechanical,Placements,,,1,Highly knowledgeable and supportive faculty,happy
STU0543,Mechanical,Internships,,,3,Could improve practical exposure,neutral
STU0543,Mechanical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0543,Mechanical,Industry Connections,,,5,Highly knowledgeable and supportive faculty,happy
STU0543,Mechanical,International Collaborations,,,4,Exceptional teaching and guidance,happy
STU0544,Mechanical,Faculty Performance,Dr. Sopan Khurana,Machine Learning,2,Poor course structure,unhappy
STU0544,Mechanical,College Infrastructure,,,3,Could improve practical exposure,neutral
STU0544,Mechanical,Library Facilities,,,5,Exceptional teaching and guidance,happy
STU0544,Mechanical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0544,Mechanical,Placements,,,3,Average experience,neutral
STU0544,Mechanical,Internships,,,2,Poor course structure,unhappy
STU0544,Mechanical,Extracurricular Activities,,,5,Outstanding course content and delivery,happy
STU0544,Mechanical,Industry Connections,,,5,Outstanding course content and delivery,happy
STU0544,Mechanical,International Collaborations,,,3,Could improve practical exposure,neutral
STU0545,Electrical,Faculty Performance,Dr. Rajesh Patil,Machine Learning,3,Could improve practical exposure,neutral
STU0545,Electrical,College Infrastructure,,,2,Lack of practical knowledge,unhappy
STU0545,Electrical,Library Facilities,,,5,Outstanding course content and delivery,happy
STU0545,Electrical,Lab Infrastructure,,,1,Outdated teaching methods,neutral
STU0545,Electrical,Placements,,,1,Poor course structure,unhappy
STU0545,Electrical,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU0545,Electrical,Extracurricular Activities,,,5,Exceptional teaching and guidance,happy
STU0545,Electrical,Industry Connections,,,3,Average teaching experience,happy
STU0545,Electrical,International Collaborations,,,5,Exceptional teaching and guidance,happy
STU0546,Electrical,Faculty Performance,Dr. Rajesh Patil,Database Management System,3,Moderate course content,neutral
STU0546,Electrical,College Infrastructure,,,2,Needs improvement,unhappy
STU0546,Electrical,Library Facilities,,,4,Highly knowledgeable and supportive faculty,happy
STU0546,Electrical,Lab Infrastructure,,,4,Outstanding course content and delivery,happy
STU0546,Electrical,Placements,,,5,Exceptional teaching and guidance,happy
STU0546,Electrical,Internships,,,3,Average teaching experience,neutral
STU0546,Electrical,Extracurricular Activities,,,1,Poor course structure,unhappy
STU0546,Electrical,Industry Connections,,,4,Outstanding course content and delivery,happy
STU0546,Electrical,International Collaborations,,,4,Average experience,happy
STU0547,Electrical,Faculty Performance,Dr. Harsh Singh,Data Structures,3,Highly knowledgeable and supportive faculty,happy
STU0547,Electrical,College Infrastructure,,,1,Outdated teaching methods,unhappy
STU0547,Electrical,Library Facilities,,,2,Moderate course content,neutral
STU0547,Electrical,Lab Infrastructure,,,3,Could improve practical exposure,neutral
STU0547,Electrical,Placements,,,1,Lack of practical knowledge,unhappy
STU0547,Electrical,Internships,,,5,Poor course structure,unhappy
STU0547,Electrical,Extracurricular Activities,,,3,Could improve practical exposure,neutral
STU0547,Electrical,Industry Connections,,,5,Outstanding course content and delivery,happy
STU0547,Electrical,International Collaborations,,,3,Average teaching experience,neutral
STU0548,Electrical,Faculty Performance,Dr. Harsh Singh,Machine Learning,3,Average teaching experience,neutral
STU0548,Electrical,College Infrastructure,,,4,Highly knowledgeable and supportive faculty,happy
STU0548,Electrical,Library Facilities,,,2,Lack of practical knowledge,unhappy
STU0548,Electrical,Lab Infrastructure,,,5,Highly knowledgeable and supportive faculty,happy
STU0548,Electrical,Placements,,,3,Could improve practical exposure,unhappy
STU0548,Electrical,Internships,,,3,Could improve practical exposure,neutral
STU0548,Electrical,Extracurricular Activities,,,1,Poor course structure,unhappy
STU0548,Electrical,Industry Connections,,,5,Outstanding course content and delivery,happy
STU0548,Electrical,International Collaborations,,,3,Could improve practical exposure,neutral
STU0549,Computer Science,Faculty Performance,Dr. Rajesh Patil,Computer Networks,4,Outstanding course content and delivery,happy
STU0549,Computer Science,College Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0549,Computer Science,Library Facilities,,,3,Exceptional teaching and guidance,happy
STU0549,Computer Science,Lab Infrastructure,,,4,Highly knowledgeable and supportive faculty,unhappy
STU0549,Computer Science,Placements,,,1,Outdated teaching methods,unhappy
STU0549,Computer Science,Internships,,,4,Highly knowledgeable and supportive faculty,happy
STU0549,Computer Science,Extracurricular Activities,,,5,Outstanding course content and delivery,unhappy
STU0549,Computer Science,Industry Connections,,,5,Average teaching experience,neutral
STU0549,Computer Science,International Collaborations,,,3,Lack of practical knowledge,unhappy
STU0550,Electrical,Faculty Performance,Dr. Rajesh Patil,Data Structures,2,Poor course structure,unhappy
STU0550,Electrical,College Infrastructure,,,5,Outstanding course content and delivery,happy
STU0550,Electrical,Library Facilities,,,1,Poor course structure,unhappy
STU0550,Electrical,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0550,Electrical,Placements,,,3,Could improve practical exposure,happy
STU0550,Electrical,Internships,,,1,Lack of practical knowledge,unhappy
STU0550,Electrical,Extracurricular Activities,,,4,Outstanding course content and delivery,happy
STU0550,Electrical,Industry Connections,,,4,Exceptional teaching and guidance,neutral
STU0550,Electrical,International Collaborations,,,3,Could improve practical exposure,neutral
STU0551,Electronics,Faculty Performance,Dr. Harsh Singh,Computer Networks,1,Poor course structure,unhappy
STU0551,Electronics,College Infrastructure,,,4,Outdated teaching methods,unhappy
STU0551,Electronics,Library Facilities,,,4,Outstanding course content and delivery,happy
STU0551,Electronics,Lab Infrastructure,,,1,Lack of practical knowledge,unhappy
STU0551,Electronics,Placements,,,3,Moderate course content,neutral
STU0551,Electronics,Internships,,,3,Could improve practical exposure,neutral
